source_ip,destination_ip,destination_port,protocol,bytes_in,bytes_out,action,timestamp,connection_count,label,request_uri,user_agent
192.168.3.81,192.168.5.71,80,TCP,4980,83,ALLOW,2025-09-22T11:56:50.700834Z,1,normal,,
18.12.170.59,192.168.2.251,720,TCP,14,36,DROP,2025-09-24T02:09:44.713227Z,1,port_scan,,
192.168.2.123,192.168.2.34,443,TCP,436,761,ALLOW,2025-09-23T13:06:39.700834Z,1,normal,,
192.168.4.113,192.168.4.192,53,TCP,899,354,ALLOW,2025-09-23T07:40:55.700834Z,1,normal,,
41.179.109.88,192.168.5.121,443,TCP,81,0,ALLOW,2025-09-26T01:53:58.712017Z,131,dos_attack,,
137.187.63.42,192.168.2.73,22,SSH,149,80,DROP,2025-09-25T02:11:04.716190Z,27,brute_force,,
192.168.2.123,192.168.1.68,443,TCP,692,255,ALLOW,2025-09-27T22:05:48.700834Z,4,normal,,
192.168.9.124,192.168.5.145,22,UDP,156,315,ALLOW,2025-09-25T20:51:30.700834Z,4,normal,,
192.168.3.118,192.168.7.196,443,TCP,530,252,ALLOW,2025-09-28T13:41:27.700834Z,4,normal,,
137.187.63.42,192.168.2.73,22,SSH,153,53,DROP,2025-09-25T02:53:54.716190Z,31,brute_force,,
192.168.4.52,192.168.10.198,22,TCP,841,72,ALLOW,2025-09-23T23:40:15.700834Z,2,normal,,
137.187.63.42,192.168.2.73,22,SSH,152,45,DROP,2025-09-25T02:03:25.716190Z,34,brute_force,,
137.187.63.42,192.168.2.73,22,SSH,107,94,ALLOW,2025-09-25T01:57:21.716190Z,30,brute_force,,
18.12.170.59,192.168.2.251,850,TCP,49,24,ALLOW,2025-09-24T02:03:36.713227Z,1,port_scan,,
192.168.5.112,91.54.172.69,21,TCP,467,39928,ALLOW,2025-09-28T04:38:59.715521Z,2,data_exfiltration,,
18.12.170.59,192.168.2.251,310,TCP,36,45,ALLOW,2025-09-24T01:55:32.713227Z,1,port_scan,,
192.168.2.232,192.168.6.15,53,TCP,107,306,ALLOW,2025-09-23T07:30:37.700834Z,4,normal,,
18.12.170.59,192.168.2.251,40,TCP,23,24,REJECT,2025-09-24T01:51:08.713227Z,1,port_scan,,
192.168.5.71,192.168.4.192,443,TCP,3617,694,ALLOW,2025-09-26T17:42:30.700834Z,1,normal,,
192.168.4.85,192.168.9.70,53,TCP,327,359,ALLOW,2025-09-26T19:03:07.700834Z,1,normal,,
192.168.5.112,91.54.172.69,21,TCP,137,94152,ALLOW,2025-09-28T04:03:04.715521Z,2,data_exfiltration,,
192.168.9.179,192.168.7.115,443,UDP,252,482,ALLOW,2025-09-22T08:12:03.700834Z,1,normal,,
192.168.8.138,192.168.10.118,443,TCP,380,498,ALLOW,2025-09-24T01:48:39.700834Z,5,normal,,
192.168.1.176,192.168.6.214,53,UDP,818,152,ALLOW,2025-09-28T17:00:31.700834Z,1,normal,,
137.187.63.42,192.168.2.73,22,SSH,76,49,DROP,2025-09-25T02:28:16.716190Z,34,brute_force,,
192.168.5.112,91.54.172.69,443,TCP,268,92103,ALLOW,2025-09-28T05:48:58.715521Z,3,data_exfiltration,,
18.12.170.59,192.168.2.251,340,TCP,4,28,DROP,2025-09-24T02:03:10.713227Z,1,port_scan,,
192.168.2.251,192.168.8.64,443,UDP,1641,1697,ALLOW,2025-09-22T13:22:12.700834Z,4,normal,,
192.168.8.138,192.168.9.165,80,TCP,225,1559,ALLOW,2025-09-24T12:11:44.700834Z,5,normal,,
137.187.63.42,192.168.2.73,22,SSH,174,26,ALLOW,2025-09-25T01:59:04.716190Z,13,brute_force,,
137.187.63.42,192.168.2.73,22,SSH,185,41,DENY,2025-09-25T02:32:55.716190Z,20,brute_force,,
137.187.63.42,192.168.2.73,22,SSH,99,62,ALLOW,2025-09-25T03:31:54.716190Z,38,brute_force,,
192.168.9.224,192.168.5.181,443,TCP,408,452,ALLOW,2025-09-24T19:10:01.700834Z,3,normal,,
192.168.5.112,192.168.8.218,443,TCP,4415,139,ALLOW,2025-09-26T15:32:44.700834Z,3,normal,,
192.168.6.214,192.168.2.204,53,TCP,852,305,ALLOW,2025-09-27T02:12:45.700834Z,5,normal,,
137.187.63.42,192.168.2.73,22,SSH,95,43,DROP,2025-09-25T03:15:39.716190Z,41,brute_force,,
192.168.10.151,192.168.10.157,53,TCP,684,215,ALLOW,2025-09-25T03:44:02.700834Z,2,normal,,
192.168.1.182,192.168.1.230,443,TCP,254,438,ALLOW,2025-09-27T18:56:58.700834Z,2,normal,,
192.168.5.112,91.54.172.69,22,TCP,390,17336,ALLOW,2025-09-28T03:04:34.715521Z,3,data_exfiltration,,
192.168.9.124,8.8.8.8,443,TCP,4409,1164,ALLOW,2025-09-26T10:53:04.700834Z,4,normal,,
192.168.8.252,192.168.3.148,22,TCP,980,142,ALLOW,2025-09-25T02:34:53.700834Z,4,normal,,
192.168.2.73,192.168.1.33,80,TCP,1008,1831,ALLOW,2025-09-24T10:57:55.700834Z,2,normal,,
192.168.5.112,91.54.172.69,21,TCP,493,62218,ALLOW,2025-09-28T03:32:30.715521Z,1,data_exfiltration,,
192.168.5.71,192.168.2.191,443,TCP,776,489,ALLOW,2025-09-25T02:50:43.700834Z,4,normal,,
192.168.9.224,192.168.8.73,53,UDP,472,233,ALLOW,2025-09-22T18:38:07.700834Z,4,normal,,
192.168.3.148,192.168.7.115,22,TCP,406,461,ALLOW,2025-09-27T12:50:42.700834Z,2,normal,,
192.168.1.38,192.168.2.232,53,TCP,569,201,ALLOW,2025-09-25T05:30:38.700834Z,4,normal,,
18.12.170.59,192.168.2.251,180,TCP,11,38,REJECT,2025-09-24T01:52:08.713227Z,1,port_scan,,
41.179.109.88,192.168.5.121,443,TCP,91,0,DROP,2025-09-26T02:04:39.712017Z,69,dos_attack,,
192.168.7.134,192.168.9.70,80,UDP,3711,118,ALLOW,2025-09-22T13:20:01.700834Z,1,normal,,
192.168.10.118,192.168.10.151,22,UDP,296,454,ALLOW,2025-09-28T14:32:02.700834Z,4,normal,,
192.168.7.115,192.168.4.24,80,TCP,2714,1632,ALLOW,2025-09-25T10:25:52.700834Z,3,normal,,
192.168.1.254,1.1.1.1,53,TCP,524,134,ALLOW,2025-09-28T20:45:12.700834Z,2,normal,,
192.168.2.251,192.168.9.52,53,UDP,807,70,ALLOW,2025-09-22T19:23:40.700834Z,3,normal,,
192.168.7.115,192.168.9.43,80,TCP,3376,1572,ALLOW,2025-09-26T13:02:40.700834Z,2,normal,,
41.203.175.109,192.168.5.71,80,HTTP,778,406,DROP,2025-09-27T02:36:04.714579Z,1,sql_injection,/product.php?id=1 UNION SELECT password FROM users,Mozilla/5.0 (compatible; sqlmap)
41.179.109.88,192.168.5.121,443,TCP,11,0,ALLOW,2025-09-26T01:54:52.712017Z,161,dos_attack,,
192.168.3.27,192.168.8.218,53,TCP,654,72,ALLOW,2025-09-26T22:32:29.700834Z,3,normal,,
192.168.1.52,192.168.8.216,22,TCP,993,80,ALLOW,2025-09-28T20:40:45.700834Z,1,normal,,
18.12.170.59,192.168.2.251,690,TCP,3,31,REJECT,2025-09-24T01:52:11.713227Z,1,port_scan,,
192.168.9.52,192.168.10.252,22,TCP,130,281,ALLOW,2025-09-23T02:12:01.700834Z,4,normal,,
192.168.9.50,192.168.8.49,443,TCP,176,207,ALLOW,2025-09-28T04:50:10.700834Z,4,normal,,
192.168.5.112,91.54.172.69,443,TCP,395,14048,ALLOW,2025-09-28T02:18:22.715521Z,2,data_exfiltration,,
192.168.7.115,192.168.7.77,53,UDP,891,431,ALLOW,2025-09-26T07:42:48.700834Z,4,normal,,
41.203.175.109,192.168.5.71,80,HTTP,572,278,DROP,2025-09-27T03:06:16.714579Z,3,sql_injection,/login.php?user=admin' or '1'='1,Python-urllib/3.8
192.168.4.52,192.168.4.11,53,TCP,69,236,ALLOW,2025-09-22T19:31:57.700834Z,3,normal,,
192.168.10.162,192.168.7.77,53,UDP,927,206,ALLOW,2025-09-22T07:18:13.700834Z,3,normal,,
192.168.5.112,91.54.172.69,443,TCP,235,73254,ALLOW,2025-09-28T03:31:10.715521Z,1,data_exfiltration,,
18.12.170.59,192.168.2.251,80,TCP,5,3,REJECT,2025-09-24T02:01:52.713227Z,1,port_scan,,
192.168.9.52,192.168.3.81,22,TCP,401,253,ALLOW,2025-09-26T07:18:33.700834Z,3,normal,,
192.168.9.43,192.168.9.124,22,TCP,182,72,ALLOW,2025-09-26T06:09:00.700834Z,2,normal,,
192.168.9.203,192.168.8.49,53,TCP,86,204,ALLOW,2025-09-24T03:12:59.700834Z,2,normal,,
192.168.2.31,192.168.2.227,443,TCP,959,212,ALLOW,2025-09-26T05:24:35.700834Z,5,normal,,
192.168.8.49,192.168.1.38,53,UDP,601,385,ALLOW,2025-09-28T08:59:31.700834Z,1,normal,,
192.168.6.234,192.168.3.126,443,TCP,169,439,ALLOW,2025-09-27T15:58:44.700834Z,3,normal,,
192.168.4.49,192.168.10.151,53,TCP,91,395,ALLOW,2025-09-25T07:16:31.700834Z,2,normal,,
192.168.8.231,192.168.7.134,22,UDP,532,30,ALLOW,2025-09-27T11:32:39.700834Z,2,normal,,
192.168.8.49,192.168.4.24,53,TCP,625,125,ALLOW,2025-09-25T18:34:18.700834Z,3,normal,,
192.168.10.151,192.168.5.71,443,TCP,370,208,ALLOW,2025-09-23T07:41:06.700834Z,2,normal,,
192.168.7.10,192.168.1.254,22,UDP,791,311,ALLOW,2025-09-26T05:16:47.700834Z,2,normal,,
192.168.10.162,192.168.3.27,53,TCP,572,269,ALLOW,2025-09-26T00:32:25.700834Z,1,normal,,
192.168.10.27,192.168.7.115,443,TCP,187,173,ALLOW,2025-09-23T06:27:32.700834Z,3,normal,,
192.168.1.38,192.168.4.26,53,TCP,786,336,ALLOW,2025-09-23T08:24:34.700834Z,1,normal,,
192.168.1.230,192.168.4.11,53,UDP,129,141,ALLOW,2025-09-26T02:18:39.700834Z,1,normal,,
192.168.8.73,192.168.6.234,22,UDP,4501,854,ALLOW,2025-09-23T12:24:19.700834Z,1,normal,,
192.168.5.112,91.54.172.69,22,TCP,275,42077,ALLOW,2025-09-28T05:03:05.715521Z,2,data_exfiltration,,
41.203.175.109,192.168.5.71,80,HTTP,975,191,ALLOW,2025-09-27T01:53:04.714579Z,1,sql_injection,/search.php?q='; DROP TABLE users; --,Python-urllib/3.8
192.168.5.112,91.54.172.69,443,TCP,153,66175,ALLOW,2025-09-28T04:24:04.715521Z,1,data_exfiltration,,
192.168.2.73,192.168.5.112,443,TCP,680,163,ALLOW,2025-09-25T03:15:58.700834Z,1,normal,,
137.187.63.42,192.168.2.73,22,SSH,105,65,DROP,2025-09-25T01:58:16.716190Z,18,brute_force,,
41.179.109.88,192.168.5.121,443,TCP,63,0,DROP,2025-09-26T01:55:16.712017Z,103,dos_attack,,
192.168.4.26,192.168.3.126,53,TCP,234,351,ALLOW,2025-09-28T00:43:29.700834Z,2,normal,,
41.203.175.109,192.168.5.71,80,HTTP,495,232,ALLOW,2025-09-27T01:53:24.714579Z,4,sql_injection,/product.php?id=1 UNION SELECT password FROM users,Mozilla/5.0 (compatible; sqlmap)
18.12.170.59,192.168.2.251,135,TCP,47,37,ALLOW,2025-09-24T01:52:43.713227Z,1,port_scan,,
192.168.5.71,192.168.6.28,22,UDP,949,374,ALLOW,2025-09-25T22:57:53.700834Z,1,normal,,
18.12.170.59,192.168.2.251,190,TCP,34,29,REJECT,2025-09-24T02:02:25.713227Z,1,port_scan,,
192.168.2.31,192.168.4.49,22,TCP,743,299,ALLOW,2025-09-27T17:21:57.700834Z,3,normal,,
192.168.3.148,192.168.9.25,443,TCP,211,275,ALLOW,2025-09-23T03:54:50.700834Z,1,normal,,
192.168.10.162,192.168.2.241,80,TCP,3273,887,ALLOW,2025-09-26T14:27:07.700834Z,3,normal,,
18.12.170.59,192.168.2.251,480,TCP,12,47,DROP,2025-09-24T01:56:06.713227Z,1,port_scan,,
18.12.170.59,192.168.2.251,550,TCP,20,32,ALLOW,2025-09-24T01:59:50.713227Z,1,port_scan,,
137.187.63.42,192.168.2.73,22,SSH,196,86,DROP,2025-09-25T02:30:58.716190Z,35,brute_force,,
137.187.63.42,192.168.2.73,22,SSH,107,29,ALLOW,2025-09-25T02:24:58.716190Z,17,brute_force,,
18.12.170.59,192.168.2.251,139,TCP,47,45,DROP,2025-09-24T01:59:24.713227Z,1,port_scan,,
192.168.9.206,192.168.2.204,443,TCP,749,58,ALLOW,2025-09-27T12:34:40.700834Z,4,normal,,
192.168.9.206,192.168.4.11,22,TCP,345,91,ALLOW,2025-09-24T02:27:15.700834Z,5,normal,,
192.168.9.35,192.168.9.35,80,TCP,4618,583,ALLOW,2025-09-24T15:49:19.700834Z,2,normal,,
41.203.175.109,192.168.5.71,80,HTTP,771,412,ALLOW,2025-09-27T02:04:03.714579Z,3,sql_injection,/login.php?user=admin' or '1'='1,Python-urllib/3.8
192.168.10.27,192.168.6.38,53,TCP,244,486,ALLOW,2025-09-22T05:53:59.700834Z,5,normal,,
18.12.170.59,192.168.2.251,970,TCP,3,5,DROP,2025-09-24T01:57:24.713227Z,1,port_scan,,
41.203.175.109,192.168.5.71,80,HTTP,276,267,ALLOW,2025-09-27T02:03:12.714579Z,9,sql_injection,/product.php?id=1 UNION SELECT password FROM users,curl/7.68.0
18.12.170.59,192.168.2.251,120,TCP,35,5,REJECT,2025-09-24T01:51:14.713227Z,1,port_scan,,
192.168.8.73,192.168.9.25,22,TCP,744,181,ALLOW,2025-09-27T12:34:46.700834Z,1,normal,,
192.168.2.227,8.8.8.8,443,TCP,679,42,ALLOW,2025-09-28T04:36:17.700834Z,4,normal,,
192.168.4.49,192.168.4.247,53,TCP,185,264,ALLOW,2025-09-27T04:51:32.700834Z,1,normal,,
192.168.8.231,192.168.4.192,443,TCP,335,471,ALLOW,2025-09-25T01:21:24.700834Z,5,normal,,
192.168.4.26,192.168.1.176,22,TCP,767,312,ALLOW,2025-09-28T11:55:18.700834Z,5,normal,,
137.187.63.42,192.168.2.73,22,SSH,60,44,DROP,2025-09-25T03:03:52.716190Z,29,brute_force,,
137.187.63.42,192.168.2.73,22,SSH,54,20,DENY,2025-09-25T02:05:19.716190Z,36,brute_force,,
192.168.5.112,192.168.9.25,22,UDP,711,102,ALLOW,2025-09-25T07:36:05.700834Z,4,normal,,
192.168.10.252,192.168.5.71,80,UDP,542,1833,ALLOW,2025-09-25T16:45:12.700834Z,3,normal,,
192.168.3.148,192.168.8.72,22,TCP,577,187,ALLOW,2025-09-26T23:57:31.700834Z,2,normal,,
192.168.5.112,91.54.172.69,21,TCP,372,75838,ALLOW,2025-09-28T02:29:28.715521Z,2,data_exfiltration,,
192.168.1.176,1.1.1.1,22,TCP,523,317,ALLOW,2025-09-28T05:32:43.700834Z,4,normal,,
192.168.1.163,192.168.7.100,53,TCP,766,65,ALLOW,2025-09-24T03:29:35.700834Z,2,normal,,
41.179.109.88,192.168.5.121,443,TCP,13,0,ALLOW,2025-09-26T01:52:52.712017Z,104,dos_attack,,
137.187.63.42,192.168.2.73,22,SSH,97,86,ALLOW,2025-09-25T02:37:16.716190Z,35,brute_force,,
192.168.8.216,192.168.2.191,443,TCP,377,92,ALLOW,2025-09-26T19:25:45.700834Z,4,normal,,
192.168.8.252,208.67.222.222,22,UDP,215,438,ALLOW,2025-09-28T11:29:05.700834Z,3,normal,,
18.12.170.59,192.168.2.251,450,TCP,16,23,REJECT,2025-09-24T01:53:56.713227Z,1,port_scan,,
192.168.4.113,192.168.7.77,443,TCP,209,100,ALLOW,2025-09-23T02:35:47.700834Z,1,normal,,
192.168.7.10,192.168.3.148,443,UDP,585,475,ALLOW,2025-09-28T08:25:24.700834Z,4,normal,,
192.168.4.11,192.168.3.27,22,TCP,964,104,ALLOW,2025-09-25T21:01:19.700834Z,2,normal,,
192.168.5.71,192.168.3.42,443,TCP,178,1042,ALLOW,2025-09-22T17:27:59.700834Z,5,normal,,
192.168.5.112,91.54.172.69,22,TCP,389,91823,ALLOW,2025-09-28T01:58:44.715521Z,2,data_exfiltration,,
41.203.175.109,192.168.5.71,80,HTTP,519,265,DROP,2025-09-27T02:23:04.714579Z,9,sql_injection,/login.php?user=admin' or '1'='1,curl/7.68.0
192.168.2.232,192.168.9.43,443,TCP,787,20,ALLOW,2025-09-25T04:36:29.700834Z,4,normal,,
41.203.175.109,192.168.5.71,80,HTTP,365,291,DROP,2025-09-27T02:06:56.714579Z,7,sql_injection,/search.php?q='; DROP TABLE users; --,Mozilla/5.0 (compatible; sqlmap)
18.12.170.59,192.168.2.251,670,TCP,19,25,ALLOW,2025-09-24T02:05:14.713227Z,1,port_scan,,
192.168.2.227,192.168.1.176,22,TCP,480,328,ALLOW,2025-09-22T21:10:55.700834Z,4,normal,,
137.187.63.42,192.168.2.73,22,SSH,151,56,ALLOW,2025-09-25T03:30:18.716190Z,28,brute_force,,
192.168.2.73,192.168.10.162,443,TCP,849,57,ALLOW,2025-09-25T04:48:20.700834Z,4,normal,,
192.168.2.204,192.168.2.232,443,TCP,414,262,ALLOW,2025-09-22T18:15:31.700834Z,5,normal,,
192.168.7.115,192.168.4.26,53,UDP,475,431,ALLOW,2025-09-27T11:14:22.700834Z,4,normal,,
192.168.8.216,192.168.8.49,443,UDP,789,93,ALLOW,2025-09-27T14:56:27.700834Z,1,normal,,
18.12.170.59,192.168.2.251,980,TCP,41,6,REJECT,2025-09-24T01:55:52.713227Z,1,port_scan,,
192.168.10.162,192.168.6.214,443,TCP,443,372,ALLOW,2025-09-24T19:38:01.700834Z,5,normal,,
137.187.63.42,192.168.2.73,22,SSH,127,40,DENY,2025-09-25T01:57:29.716190Z,27,brute_force,,
41.203.175.109,192.168.5.71,80,HTTP,340,400,DROP,2025-09-27T01:57:44.714579Z,4,sql_injection,/search.php?q='; DROP TABLE users; --,curl/7.68.0
137.187.63.42,192.168.2.73,22,SSH,107,76,DROP,2025-09-25T02:28:04.716190Z,25,brute_force,,
192.168.1.52,192.168.2.31,443,UDP,957,171,ALLOW,2025-09-26T05:55:29.700834Z,5,normal,,
192.168.6.214,192.168.7.196,22,TCP,994,364,ALLOW,2025-09-26T02:07:13.700834Z,2,normal,,
192.168.8.72,192.168.1.68,443,TCP,725,118,ALLOW,2025-09-24T18:46:56.700834Z,1,normal,,
192.168.1.163,192.168.4.11,443,UDP,4318,1200,ALLOW,2025-09-23T15:56:22.700834Z,4,normal,,
192.168.2.251,192.168.7.134,22,TCP,822,308,ALLOW,2025-09-28T01:46:23.700834Z,5,normal,,
192.168.5.112,91.54.172.69,21,TCP,256,50265,ALLOW,2025-09-28T05:10:18.715521Z,2,data_exfiltration,,
18.12.170.59,192.168.2.251,810,TCP,19,50,DROP,2025-09-24T02:03:20.713227Z,1,port_scan,,
41.203.175.109,192.168.5.71,80,HTTP,922,366,DROP,2025-09-27T01:55:04.714579Z,4,sql_injection,/login.php?user=admin' or '1'='1,sqlmap/1.4.12
18.12.170.59,192.168.2.251,140,TCP,38,48,REJECT,2025-09-24T01:54:46.713227Z,1,port_scan,,
192.168.10.198,192.168.9.43,22,TCP,146,305,ALLOW,2025-09-22T21:02:57.700834Z,3,normal,,
192.168.1.38,192.168.10.73,22,UDP,476,496,ALLOW,2025-09-26T07:11:35.700834Z,5,normal,,
192.168.4.113,192.168.6.135,443,TCP,707,155,ALLOW,2025-09-26T06:21:42.700834Z,2,normal,,
192.168.1.176,192.168.9.25,53,TCP,552,357,ALLOW,2025-09-28T23:32:31.700834Z,4,normal,,
192.168.2.204,192.168.1.182,22,UDP,511,32,ALLOW,2025-09-27T02:18:32.700834Z,4,normal,,
192.168.2.232,192.168.6.24,22,UDP,677,490,ALLOW,2025-09-27T04:54:07.700834Z,4,normal,,
137.187.63.42,192.168.2.73,22,SSH,162,37,ALLOW,2025-09-25T02:14:10.716190Z,50,brute_force,,
41.179.109.88,192.168.5.121,443,TCP,66,0,DROP,2025-09-26T02:01:06.712017Z,79,dos_attack,,
41.203.175.109,192.168.5.71,80,HTTP,677,390,ALLOW,2025-09-27T02:37:03.714579Z,10,sql_injection,"/admin.php?id=1'; INSERT INTO admin VALUES('hacker','pass'); --",sqlmap/1.4.12
192.168.1.68,192.168.1.140,53,TCP,3496,1711,ALLOW,2025-09-23T12:19:02.700834Z,4,normal,,
192.168.9.179,192.168.3.126,22,TCP,504,397,ALLOW,2025-09-26T06:50:05.700834Z,2,normal,,
192.168.5.112,192.168.8.49,22,TCP,871,70,ALLOW,2025-09-25T08:35:21.700834Z,4,normal,,
192.168.2.31,192.168.1.52,53,TCP,730,263,ALLOW,2025-09-27T07:44:19.700834Z,5,normal,,
137.187.63.42,192.168.2.73,22,SSH,75,93,DROP,2025-09-25T02:38:13.716190Z,17,brute_force,,
18.12.170.59,192.168.2.251,720,TCP,18,50,ALLOW,2025-09-24T01:54:34.713227Z,1,port_scan,,
192.168.10.252,192.168.2.251,443,TCP,227,328,ALLOW,2025-09-25T04:24:26.700834Z,2,normal,,
192.168.9.35,192.168.9.179,443,TCP,988,475,ALLOW,2025-09-28T00:05:00.700834Z,5,normal,,
192.168.1.254,192.168.6.15,22,TCP,861,94,ALLOW,2025-09-24T06:23:15.700834Z,2,normal,,
18.12.170.59,192.168.2.251,910,TCP,18,48,REJECT,2025-09-24T02:11:00.713227Z,1,port_scan,,
192.168.10.73,192.168.4.26,443,TCP,3709,995,ALLOW,2025-09-26T12:59:33.700834Z,5,normal,,
192.168.1.33,192.168.4.247,443,TCP,1143,581,ALLOW,2025-09-23T15:12:20.700834Z,2,normal,,
137.187.63.42,192.168.2.73,22,SSH,90,73,DENY,2025-09-25T02:42:04.716190Z,47,brute_force,,
137.187.63.42,192.168.2.73,22,SSH,110,60,ALLOW,2025-09-25T02:32:56.716190Z,32,brute_force,,
192.168.5.138,192.168.6.24,22,TCP,346,105,ALLOW,2025-09-26T08:38:41.700834Z,5,normal,,
41.203.175.109,192.168.5.71,80,HTTP,292,470,ALLOW,2025-09-27T03:00:08.714579Z,3,sql_injection,/product.php?id=1 UNION SELECT password FROM users,sqlmap/1.4.12
192.168.2.227,192.168.4.52,22,TCP,289,437,ALLOW,2025-09-28T04:37:17.700834Z,5,normal,,
192.168.1.159,192.168.2.251,443,TCP,234,159,ALLOW,2025-09-25T07:45:03.700834Z,3,normal,,
192.168.1.163,192.168.1.182,80,TCP,2792,382,ALLOW,2025-09-25T17:07:30.700834Z,4,normal,,
192.168.6.15,192.168.8.231,53,TCP,895,292,ALLOW,2025-09-28T12:46:46.700834Z,1,normal,,
137.187.63.42,192.168.2.73,22,SSH,53,25,DENY,2025-09-25T03:21:04.716190Z,23,brute_force,,
192.168.5.145,192.168.4.26,80,UDP,1792,1278,ALLOW,2025-09-23T15:46:27.700834Z,4,normal,,
192.168.8.83,192.168.1.254,53,TCP,943,372,ALLOW,2025-09-25T19:28:07.700834Z,3,normal,,
18.12.170.59,192.168.2.251,600,TCP,14,36,ALLOW,2025-09-24T01:55:32.713227Z,1,port_scan,,
192.168.5.181,192.168.1.159,80,TCP,4586,1119,ALLOW,2025-09-26T09:17:34.700834Z,1,normal,,
192.168.3.81,192.168.2.251,22,TCP,690,142,ALLOW,2025-09-23T00:55:21.700834Z,3,normal,,
41.203.175.109,192.168.5.71,80,HTTP,503,160,DROP,2025-09-27T02:00:24.714579Z,5,sql_injection,/product.php?id=1 UNION SELECT password FROM users,curl/7.68.0
137.187.63.42,192.168.2.73,22,SSH,122,34,DENY,2025-09-25T01:52:39.716190Z,18,brute_force,,
192.168.4.247,192.168.9.124,80,TCP,4462,1491,ALLOW,2025-09-23T15:28:45.700834Z,1,normal,,
18.12.170.59,192.168.2.251,770,TCP,32,9,ALLOW,2025-09-24T02:10:04.713227Z,1,port_scan,,
192.168.2.31,192.168.4.160,443,TCP,2060,1503,ALLOW,2025-09-22T10:15:35.700834Z,5,normal,,
192.168.9.124,192.168.9.25,22,TCP,969,156,ALLOW,2025-09-25T23:11:34.700834Z,3,normal,,
192.168.4.11,192.168.8.64,443,TCP,442,250,ALLOW,2025-09-27T07:12:57.700834Z,4,normal,,
192.168.5.112,91.54.172.69,443,TCP,282,95196,ALLOW,2025-09-28T03:19:02.715521Z,2,data_exfiltration,,
192.168.6.135,192.168.9.206,443,TCP,294,176,ALLOW,2025-09-25T21:04:23.700834Z,2,normal,,
192.168.5.112,91.54.172.69,443,TCP,374,8606,ALLOW,2025-09-28T07:10:44.715521Z,1,data_exfiltration,,
192.168.9.203,192.168.2.73,80,TCP,4069,1333,ALLOW,2025-09-25T10:37:26.700834Z,1,normal,,
41.203.175.109,192.168.5.71,80,HTTP,964,101,DROP,2025-09-27T03:04:24.714579Z,5,sql_injection,/product.php?id=1 UNION SELECT password FROM users,sqlmap/1.4.12
137.187.63.42,192.168.2.73,22,SSH,179,61,ALLOW,2025-09-25T01:52:52.716190Z,41,brute_force,,
192.168.1.140,192.168.10.198,53,TCP,356,309,ALLOW,2025-09-22T18:10:07.700834Z,5,normal,,
192.168.1.176,192.168.4.58,22,UDP,214,40,ALLOW,2025-09-27T01:12:04.700834Z,4,normal,,
41.203.175.109,192.168.5.71,80,HTTP,645,147,DROP,2025-09-27T02:49:04.714579Z,7,sql_injection,/search.php?q='; DROP TABLE users; --,Python-urllib/3.8
192.168.7.188,192.168.2.34,443,TCP,679,242,ALLOW,2025-09-23T03:29:42.700834Z,4,normal,,
18.12.170.59,192.168.2.251,390,TCP,7,2,DROP,2025-09-24T01:53:32.713227Z,1,port_scan,,
192.168.9.165,192.168.9.52,53,UDP,57,340,ALLOW,2025-09-28T14:32:51.700834Z,4,normal,,
137.187.63.42,192.168.2.73,22,SSH,129,65,DROP,2025-09-25T02:14:56.716190Z,37,brute_force,,
192.168.3.126,192.168.7.188,53,TCP,882,184,ALLOW,2025-09-22T02:45:45.700834Z,1,normal,,
192.168.4.247,192.168.10.118,80,TCP,3679,1705,ALLOW,2025-09-26T17:00:53.700834Z,1,normal,,
41.203.175.109,192.168.5.71,80,HTTP,960,377,ALLOW,2025-09-27T01:57:34.714579Z,2,sql_injection,"/admin.php?id=1'; INSERT INTO admin VALUES('hacker','pass'); --",Mozilla/5.0 (compatible; sqlmap)
41.203.175.109,192.168.5.71,80,HTTP,491,239,ALLOW,2025-09-27T03:57:23.714579Z,7,sql_injection,/search.php?q='; DROP TABLE users; --,sqlmap/1.4.12
192.168.5.112,91.54.172.69,22,TCP,318,1387,ALLOW,2025-09-28T07:52:02.715521Z,2,data_exfiltration,,
18.12.170.59,192.168.2.251,360,TCP,31,8,DROP,2025-09-24T02:03:16.713227Z,1,port_scan,,
192.168.5.112,91.54.172.69,22,TCP,359,3892,ALLOW,2025-09-28T07:57:40.715521Z,2,data_exfiltration,,
192.168.5.71,192.168.9.124,22,TCP,960,500,ALLOW,2025-09-28T10:34:11.700834Z,3,normal,,
192.168.9.124,192.168.9.179,53,UDP,596,67,ALLOW,2025-09-25T18:03:18.700834Z,5,normal,,
41.179.109.88,192.168.5.121,443,TCP,24,0,DROP,2025-09-26T01:52:07.712017Z,77,dos_attack,,
192.168.8.64,192.168.4.11,53,UDP,539,289,ALLOW,2025-09-26T00:31:43.700834Z,4,normal,,
192.168.10.162,192.168.10.118,80,UDP,605,1750,ALLOW,2025-09-23T13:13:36.700834Z,2,normal,,
192.168.4.26,192.168.7.115,80,TCP,4599,318,ALLOW,2025-09-24T13:08:30.700834Z,1,normal,,
41.203.175.109,192.168.5.71,80,HTTP,678,400,DROP,2025-09-27T02:21:04.714579Z,6,sql_injection,"/admin.php?id=1'; INSERT INTO admin VALUES('hacker','pass'); --",sqlmap/1.4.12
192.168.4.24,192.168.4.192,443,UDP,978,489,ALLOW,2025-09-28T14:56:13.700834Z,5,normal,,
